serviceLoopAbbrv,vesselCode,vesselName,lloydsNumber,flagCountry,yearBuilt,callSign
IC6,CIY,YA HE,9043017,China,1993,BOBY
IC6,CMN,YAN HE,99999996,China,1996,XABCD
IC6,MES,YAN ZHAN 68,9999996,China,2017,BOWR6
IC6,N72,YI CHENG 2,9999999999,China,0,BVJC8
IC6,CKG,YIN HE,99999996,China,1984, 
IC6,NMC,YONG XIN 6,1509949, ,0,BVEG5
IC6,CIR,YU HE,9999996,China,1986, 
IC6,NYU,YUAN DA 16,3696850, ,0,BODV6
IC6,TMG,YUANTAI 28,8531639,China,0,BVKA8
IC6,RH8,ZHEN YU 61,9999999,China,0, 
IC6,MGQ,ZHONG CHUAN HAI,12570,China,2017,XXXXX
IC6,SPW,ZHONG HAI TONG 2,1111111,China,0, 
IC6,TNM,ZHONG HONG29,9999996,China,2012,BVHF8XX
IC6,M89,ZHONGFUGUANGYUAN,9999996, ,0,XXXXX
IC6,CIS,ZHUANG HE,99999996,China,1985,XDDDD
IC8,T50,BAI AN2,070105080022,China,0,BKCY
IC8,CMR,BIN CHENG,8306773,China,1985,BOZK
IC8,CIP,BING HE,99999996,China,1985,XEEEE
IC8,T65,BO FENG,xxxx,China,0,BAUO
IC8,T66,BO RUN,xxxx,China,0,BAUP
IC8,QUH,CHANG SHENG JI 6,9999996,China,2014,BVKF5
IC8,TME,CHANGSHENGJI 7,8531225,China,2014,BVMJ5
IC8,TNB,CHANGSHENGJI5,9999996,China,2012,BVIP5
IC8,CKJ,CHAO HE,99999996,China,1984, 
IC8,TCT,DONG CHENG BI HAI,309000,China,2007,BQJO
IC8,S9M,DONG CHENG SHENG,9754288,China,2012,BLGC8
IC8,TNH,DONGCHENGMAO,9609709,China,2009,BLGK500
IC8,CMT,E CHENG,7708259,China,1978,BOZV
IC8,SUP,FENGYE26,xxxxxx,China,0, 
IC8,CMP,GAO CHENG,8306747,China,1984,BOLX
IC8,SOE,HAI SHENG LONG,8208892,China,0, 
IC8,CON,HAN JIANG HE,8321826,China,1984,BOBI
IC8,COO,HAN SHUI HE,8321840,China,1985,BOBK
IC8,COP,HAN TAO HE,8321852,China,1985,BOBL
IC8,Q3Z,HANXING,9999996,China,2015,BVMR5
IC8,R6L,HENG SHENG 26,8531081,China,2015,BVMG5
IC8,NOV,HENG SHENG 868,9897523,China,2019,BOAN5
IC8,TPA,HONG TAI 217,9905655,China,2018,BODI4
IC8,T84,HONG TAI 22,9999996,China,2010,BVEZ8
IC8,TMY,HONG TAI 222,9898242,China,2018,BOAP4
IC8,QNG,HONG XIANG DA1,9668888,China,2012,BMXHXXX
IC8,TMI,HONGTAI 27,866877,China,0,BVJV8
IC8,TAT,HONGTAI25,9999996,China,2011,BVCH8
IC8,MJR,HUA JING 598,8532023,China,2015,BYKM
IC8,N7X,HUA SHENG 57,9999996,China,2018,BQOU
IC8,R4L,HUA XU DA 68,9999996,China,2013,BVGW8
IC8,TN8,HUAXIANG 936,9159153,China,1997,BSMC
IC8,TMN,HUI HONG HAI,413480070,China,0,BYTC
IC8,QRR,HUI JIN QIAO 593,9999996,China,2013,BXSU
IC8,TCY,HUI JIN QIAO 598,9999996,China,2015,BYKM999
IC8,TNC,JI HANG37,1029244,China,0,BVII5
IC8,RKZ,JI HANG77,99999996,China,2008,BVDL5
IC8,N7M,JIFA NANHAI,8685777,China,0,BSDE
IC8,SVZ,JIN FUXING19,xxxx,China,0, 
IC8,T68,JIN MINJIANG168,xxxx,China,0,BVHK2
IC8,TMH,JIN XIU HE,9177624,China,1998,BVVT7
IC8,T97,JINCHENGHE,8108810,China,0,BAUL
IC8,TMB,JINFUYUAN,9131204,China,1998,BVTJ7
IC8,TNS,JINSHENGHE,9111565,China,0,BVQJ7
IC8,TNQ,JINYUANHE,9008536,China,0,BVPA7
IC8,R5L,LIANG XIANG 8,3425679879,China,0,BVIE8
IC8,SSD,LIFENG NANHAI,xxxx,China,0,BAON
IC8,CMU,LING QUAN HE,8110564,China,1983,BOYQ
IC8,CKL,LUO HE,99999996,China,1983,LUOHE
IC8,CMO,MING CHENG,8306761,China,1985,BOLTC
IC8,TNR,NANHUI 27,99999996,China,2014,BVJU5
IC8,CMM,PAN HE,99999996,China,1995,XAAAA
IC8,CKK,QIU HE,99999996,China,1984, 
IC8,QYQ,SHI SHANG 18,9137557,China,1997,BVLP5
IC8,CIO,SONG HE,99999996,China,1986,XCCCC
IC8,RYV,TIAN XIANG 62,694820,China,2009,BVEV5
IC8,TNL,TIANXIANG61,558000,China,2008,BVEC5
IC8,TML,WAN XIANG,9623609,China,0,BSAV
IC8,TCR,WAN XING DA,9144328,China,1997,BVWL7
IC8,CIQ,XIANG HE,99999996,China,1985, 
IC8,RB9,XIANGHU,xxxx,China,0, 
IC8,R01,XIANGJI,5656123,China,0, 
IC8,CDP,XIBOHE,9139048,China,1997,BORY
IC8,TBE,XIN CHAO HE,8350496,China,0,BVKJ7
IC8,RDC,XIN CHENGGONG1,99999996,China,0,BVCO8
IC8,TAY,XIN CHUN HE,7719601,China,0,BVJP7
IC8,TAK,XIN HONGXIANG76,9999996,China,0,XXXX4
IC8,NRB,XIN LONG YUN 16,700380,China,2014,BVJR8
IC8,TCS,XIN LONG YUN 86,9162265,China,1998,BQLA
IC8,NXI,XIN QI SHENG 68,9999996,China,2011,BVHP5
IC8,NLO,XIN QI SHENG 69,07660,China,2018,PNLO
IC8,TBB,XIN QIU HE,5967068,China,0,BVJS7
IC8,TBD,XIN XING HE,8318049,China,1985,BVKI7
IC8,Q22,XIN YANG SHAN,9310020,China,2005,BPBL
IC8,TBC,XIN YIN HE,4131177,China,0,BVJY7
IC8,TMW,XIN YONG CHANG 16,9890020,China,2019,BQQZ
IC8,R3K,XIN YONG CHANG 9,9999996,China,2014,BVJQ5
IC8,TNK,XINHONGXIANG89,070407000134,China,2007,BMXC
IC8,NMR,YAN ZHAN 67,9877511,China,2018,BTKD2
IC8,CKG,YIN HE,99999996,China,1984, 
IC8,TMP,YOU HE,9999996,China,2012,BHLM2
IC8,CIR,YU HE,9999996,China,1986, 
IC8,SVJ,ZHEHAI 325,XXXX,China,0, 
IC8,TNM,ZHONG HONG29,9999996,China,2012,BVHF8XX
IC8,TNU,ZHONGLIANG HONGYE,99999991,China,2013,8989
IC8,QAE,ZHU CHENG XIN ZHOU,9252993,China,2002,BTSJ
IC8,CIS,ZHUANG HE,99999996,China,1985,XDDDD
IC9,CDD,DA HE,9043639,China,1994,BOAY
IC9,TCT,DONG CHENG BI HAI,309000,China,2007,BQJO
IC9,CPD,FAN YA GUANG ZHOU,9302580,China,0,BOAD
IC9,CPA,FAN YA NING DE,9302554,China,0,BOAC
IC9,CPE,FAN YA SHANG HAI,9290529,China,0,BOAF
IC9,CPC,FAN YA TIAN JIN,9295359,China,2005,BOAE
IC9,TPB,HAN WANG,9905643,China,2019,BOEG8
IC9,M45,HONG TAI 629,9917361,China,2021,BOSW8
IC9,TMQ,HUA MAO 369,9262558,China,2003,bqmv
IC9,R2N,JIN XIANG YUAN,9170640,China,1999,BVUK7
IC9,TNQ,JINYUANHE,9008536,China,0,BVPA7
IC9,CBA,LU HE,9120748,China,1996,BOTP1
IC9,NQY,TAI SHENG 57,9905899,China,2020,BOEX3
IC9,CAG,TIAN AN HE,9400564,China,2010,BOMQ
IC9,CAA,TIAN BAO HE,9390616,China,2009,BQBG
IC9,CAY,TIAN CHANG HE,9300324,China,2005,BOAB
IC9,CAL,TIAN FU HE,9437567,China,2010,BOMV
IC9,CAI,TIAN JIN HE,9437531,China,2010,BOPG
IC9,CAH,TIAN KANG HE,9400576,China,2010,BOMR
IC9,CAF,TIAN LI HE,9400552,China,2009,BQBC
IC9,CAD,TIAN LONG HE,9400538,China,2010,BQBH
